Entity,Code,Year,Coal Consumption (terawatt-hours)
Luxembourg,LUX,1994,10.216955
Luxembourg,LUX,1995,5.746383
Luxembourg,LUX,1996,5.414928
Luxembourg,LUX,1997,3.435502
Luxembourg,LUX,1998,1.143229
Luxembourg,LUX,1999,1.156022
Luxembourg,LUX,2000,1.275811
Luxembourg,LUX,2001,1.376992
Luxembourg,LUX,2002,0.857131
Luxembourg,LUX,2003,0.658258
Luxembourg,LUX,2004,0.924585
Luxembourg,LUX,2005,0.902488
Luxembourg,LUX,2006,1.076938
Luxembourg,LUX,2007,0.911792
Luxembourg,LUX,2008,0.871087
Luxembourg,LUX,2009,0.778047
Luxembourg,LUX,2010,0.77921
Luxembourg,LUX,2011,0.679192
Luxembourg,LUX,2012,0.624531
Luxembourg,LUX,2013,0.557077
Luxembourg,LUX,2014,0.62094896
Luxembourg,LUX,2015,0.57145168
Luxembourg,LUX,2016,0.60922592
Luxembourg,LUX,2017,0.52719953
Luxembourg,LUX,2018,0.483549782
Macedonia,MKD,1965,0
Macedonia,MKD,1966,0
Macedonia,MKD,1967,0
Macedonia,MKD,1968,0
Macedonia,MKD,1969,0
Macedonia,MKD,1970,0
Macedonia,MKD,1971,0
Macedonia,MKD,1972,0
Macedonia,MKD,1973,0
Macedonia,MKD,1974,0
Macedonia,MKD,1975,0
Macedonia,MKD,1976,0
Macedonia,MKD,1977,0
Macedonia,MKD,1978,0
Macedonia,MKD,1979,0
Macedonia,MKD,1980,0
Macedonia,MKD,1981,0
Macedonia,MKD,1982,0
Macedonia,MKD,1983,0
Macedonia,MKD,1984,0
Macedonia,MKD,1985,0
Macedonia,MKD,1986,0
Macedonia,MKD,1987,0
Macedonia,MKD,1988,0
Macedonia,MKD,1989,0
Macedonia,MKD,1990,15.46676026
Macedonia,MKD,1991,15.53359787
Macedonia,MKD,1992,15.44248845
Macedonia,MKD,1993,15.5191883
Macedonia,MKD,1994,16.12072679
Macedonia,MKD,1995,16.62727144
Macedonia,MKD,1996,16.08761618
Macedonia,MKD,1997,15.04683585
Macedonia,MKD,1998,19.45525713
Macedonia,MKD,1999,16.9668907
Macedonia,MKD,2000,15.54499527
Macedonia,MKD,2001,17.18798863
Macedonia,MKD,2002,14.94258453
Macedonia,MKD,2003,17.20545689
Macedonia,MKD,2004,16.3501518
Macedonia,MKD,2005,16.96604171
Macedonia,MKD,2006,16.48687408
Macedonia,MKD,2007,16.9176958
Macedonia,MKD,2008,17.33787607
Macedonia,MKD,2009,15.55003106
Macedonia,MKD,2010,15.05726796
Macedonia,MKD,2011,17.19657157
Macedonia,MKD,2012,16.18694801
Macedonia,MKD,2013,13.54036706
Macedonia,MKD,2014,12.52878966
Macedonia,MKD,2015,11.29652138
Macedonia,MKD,2016,10.18827542
Macedonia,MKD,2017,11.1722432
Macedonia,MKD,2018,11.21210232
Malaysia,MYS,1965,0.17445
Malaysia,MYS,1966,0.2326
Malaysia,MYS,1967,0.13956
Malaysia,MYS,1968,0.13956
Malaysia,MYS,1969,0.17445
Malaysia,MYS,1970,0.18608
Malaysia,MYS,1971,0.47683
Malaysia,MYS,1972,1.20952
Malaysia,MYS,1973,1.15137
Malaysia,MYS,1974,1.15137
Malaysia,MYS,1975,0.10467
Malaysia,MYS,1976,0.1163
Malaysia,MYS,1977,0.12793
Malaysia,MYS,1978,0.27912
Malaysia,MYS,1979,0.39542
Malaysia,MYS,1980,0.5815
Malaysia,MYS,1981,1.08159
Malaysia,MYS,1982,0.98855
Malaysia,MYS,1983,2.57023
Malaysia,MYS,1984,2.77957
Malaysia,MYS,1985,3.70997
Malaysia,MYS,1986,2.75631
Malaysia,MYS,1987,3.80301
Malaysia,MYS,1988,3.0238
Malaysia,MYS,1989,13.92111
Malaysia,MYS,1990,15.42138
Malaysia,MYS,1991,18.16606
Malaysia,MYS,1992,19.0732
Malaysia,MYS,1993,15.94473
Malaysia,MYS,1994,17.71249
Malaysia,MYS,1995,19.41047
Malaysia,MYS,1996,19.50351
Malaysia,MYS,1997,18.86386
Malaysia,MYS,1998,20.13153
Malaysia,MYS,1999,22.5622
Malaysia,MYS,2000,28.91218
Malaysia,MYS,2001,34.55273
Malaysia,MYS,2002,42.35646
Malaysia,MYS,2003,61.82508
Malaysia,MYS,2004,77.13016
Malaysia,MYS,2005,80.11907
Malaysia,MYS,2006,84.87574
Malaysia,MYS,2007,102.89061
Malaysia,MYS,2008,113.76466
Malaysia,MYS,2009,123.54549
Malaysia,MYS,2010,171.85651
Malaysia,MYS,2011,171.79836
Malaysia,MYS,2012,184.70766
Malaysia,MYS,2013,175.22921
Malaysia,MYS,2014,178.60191
Malaysia,MYS,2015,202.43178
Malaysia,MYS,2016,219.6420866
Malaysia,MYS,2017,224.6030906
Malaysia,MYS,2018,245.6511395
Mexico,MEX,1965,8.022222222
Mexico,MEX,1966,8.556944444
Mexico,MEX,1967,10.49944444
Mexico,MEX,1968,11.00638889
Mexico,MEX,1969,11.15694444
Mexico,MEX,1970,12.5125
Mexico,MEX,1971,15.70861111
Mexico,MEX,1972,17.36166667
Mexico,MEX,1973,18.6125
Mexico,MEX,1974,20.5625
Mexico,MEX,1975,23.61833333
Mexico,MEX,1976,18.125
Mexico,MEX,1977,26.07
Mexico,MEX,1978,27.18138889
Mexico,MEX,1979,26.70305556
Mexico,MEX,1980,27.03805556
Mexico,MEX,1981,23.89888889
Mexico,MEX,1982,28.62111111
Mexico,MEX,1983,32.58416667
Mexico,MEX,1984,32.67694444
Mexico,MEX,1985,35.42166667
Mexico,MEX,1986,39.0575
Mexico,MEX,1987,37.77277778
Mexico,MEX,1988,35.75055556
Mexico,MEX,1989,39.57333333
Mexico,MEX,1990,39.24111111
Mexico,MEX,1991,37.955
Mexico,MEX,1992,38.3825
Mexico,MEX,1993,43.2925
Mexico,MEX,1994,52.31833333
Mexico,MEX,1995,58.25861111
Mexico,MEX,1996,66.79972222
Mexico,MEX,1997,66.86416667
Mexico,MEX,1998,68.34777778
Mexico,MEX,1999,69.5475
Mexico,MEX,2000,76.18694444
Mexico,MEX,2001,83.67358306
Mexico,MEX,2002,140.1058006
Mexico,MEX,2003,103.3183728
Mexico,MEX,2004,105.7197017
Mexico,MEX,2005,133.4295239
Mexico,MEX,2006,143.1982858
Mexico,MEX,2007,131.5837503
Mexico,MEX,2008,117.5452997
Mexico,MEX,2009,119.7464489
Mexico,MEX,2010,148.1187547
Mexico,MEX,2011,171.3270394
Mexico,MEX,2012,149.2660103
Mexico,MEX,2013,148.22661
Mexico,MEX,2014,147.9388503
Mexico,MEX,2015,147.6504531
Mexico,MEX,2016,144.6333103
Mexico,MEX,2017,176.7527897
Mexico,MEX,2018,138.4270695
Middle Africa,,1965,2.116304835
Middle Africa,,1966,2.335497657
Middle Africa,,1967,2.228807026
Middle Africa,,1968,2.440687134
Middle Africa,,1969,2.621469334
Middle Africa,,1970,2.493826602
Middle Africa,,1971,2.585668203
Middle Africa,,1972,2.45995047
Middle Africa,,1973,2.497004953
Middle Africa,,1974,2.45048752
Middle Africa,,1975,2.39626846
Middle Africa,,1976,2.57657998
Middle Africa,,1977,2.60580617
Middle Africa,,1978,2.43919479
Middle Africa,,1979,2.1879519
Middle Africa,,1980,2.43919479
Middle Africa,,1981,2.48123724
Middle Africa,,1982,2.39387268
Middle Africa,,1983,2.3467014
Middle Africa,,1984,2.39305858
Middle Africa,,1985,2.38626666
Middle Africa,,1986,2.4299722
Middle Africa,,1987,2.46478079
Middle Africa,,1988,2.48745929
Middle Africa,,1989,2.55532034
Middle Africa,,1990,2.580347252
Middle Africa,,1991,1.42617E-06
Middle Africa,,1992,0.000177009
Middle Africa,,1993,3.58333E-05
Middle Africa,,1994,5.0095E-06
Middle Africa,,1995,0
Middle Africa,,1996,0.000144759
Middle Africa,,1997,0.000548752
Middle Africa,,1998,1.92568E-05
Middle Africa,,1999,0.000297187
Middle Africa,,2000,1.89917E-05
Middle Africa,,2001,0.000204651
Middle Africa,,2002,0.001238966
Middle Africa,,2003,0.000746179
Middle Africa,,2004,0.003920138
Middle Africa,,2005,0.000896894
Middle Africa,,2006,0.000744667
Middle Africa,,2007,0.001356069
Middle Africa,,2008,0.002155654
Middle Africa,,2009,0.002186478
Middle Africa,,2010,0.003092381
Middle Africa,,2011,0.002033319
Middle Africa,,2012,0.046493879
Middle Africa,,2013,0.002900715
Middle Africa,,2014,0.038026699
Middle Africa,,2015,7.39887E-05
Middle Africa,,2016,7.41914E-05
Middle Africa,,2017,7.39887E-05
Middle Africa,,2018,7.39887E-05
Middle East,,1965,2.529708591
Middle East,,1966,2.770806907
Middle East,,1967,3.053044753
Middle East,,1968,3.357065167
Middle East,,1969,3.702176415
Middle East,,1970,4.072418933
Middle East,,1971,2.8985449
Middle East,,1972,4.46437321
Middle East,,1973,7.54198522
Middle East,,1974,8.19432355
Middle East,,1975,15.09548414
Middle East,,1976,14.88235276
Middle East,,1977,15.0546861
Middle East,,1978,9.25235117
Middle East,,1979,13.28701914
Middle East,,1980,14.0003103
Middle East,,1981,11.741648
Middle East,,1982,22.22158056
Middle East,,1983,27.00915147
Middle East,,1984,31.15692119
Middle East,,1985,32.74093882
Middle East,,1986,34.93596176
Middle East,,1987,36.30192852
Middle East,,1988,35.59142856
Middle East,,1989,34.5545908
Middle East,,1990,35.82640108
Middle East,,1991,41.65612466
Middle East,,1992,47.13852992
Middle East,,1993,55.13772533
Middle East,,1994,57.68892352
Middle East,,1995,61.44041183
Middle East,,1996,72.34611484
Middle East,,1997,77.74352131
Middle East,,1998,84.52491923
Middle East,,1999,82.5779591
Middle East,,2000,89.48163976
Middle East,,2001,100.7157546
Middle East,,2002,105.6584149
Middle East,,2003,110.2863074
Middle East,,2004,112.0794168
Middle East,,2005,114.0491913
Middle East,,2006,113.8832784
Middle East,,2007,115.430279
Middle East,,2008,112.3783793
Middle East,,2009,111.6452001
Middle East,,2010,116.9896846
Middle East,,2011,119.5029576
Middle East,,2012,138.8604159
Middle East,,2013,130.1711756
Middle East,,2014,130.7323574
Middle East,,2015,122.2021384
Middle East,,2016,113.1899711
Middle East,,2017,94.98696548
Middle East,,2018,92.45518966
Morocco,MAR,1965,2.73305
Morocco,MAR,1966,2.84935
Morocco,MAR,1967,2.96565
Morocco,MAR,1968,3.08195
Morocco,MAR,1969,3.19825
Morocco,MAR,1970,3.33781
Morocco,MAR,1971,3.52389
Morocco,MAR,1972,4.39614
Morocco,MAR,1973,4.31473
Morocco,MAR,1974,4.26821
Morocco,MAR,1975,5.04742
Morocco,MAR,1976,5.37306
Morocco,MAR,1977,5.26839
Morocco,MAR,1978,5.47773
Morocco,MAR,1979,4.14028
Morocco,MAR,1980,4.60548
Morocco,MAR,1981,5.03579
Morocco,MAR,1982,4.91949
Morocco,MAR,1983,6.64073
Morocco,MAR,1984,6.5128
Morocco,MAR,1985,7.69906
Morocco,MAR,1986,10.45537
Morocco,MAR,1987,12.13009
Morocco,MAR,1988,11.96727
Morocco,MAR,1989,13.21168
Morocco,MAR,1990,12.74648
Morocco,MAR,1991,13.88622
Morocco,MAR,1992,12.87441
Morocco,MAR,1993,14.06067
Morocco,MAR,1994,15.67724
Morocco,MAR,1995,18.99179
Morocco,MAR,1996,24.3067
Morocco,MAR,1997,23.15533
Morocco,MAR,1998,27.62125
Morocco,MAR,1999,26.41173
Morocco,MAR,2000,31.22655
Morocco,MAR,2001,39.69319
Morocco,MAR,2002,39.47222
Morocco,MAR,2003,38.060338
Morocco,MAR,2004,42.1006
Morocco,MAR,2005,44.14748
Morocco,MAR,2006,44.8918
Morocco,MAR,2007,37.5960684
Morocco,MAR,2008,42.6160416
Morocco,MAR,2009,31.46997404
Morocco,MAR,2010,32.41538698
Morocco,MAR,2011,34.62590224
Morocco,MAR,2012,35.1705156
Morocco,MAR,2013,34.9018626
Morocco,MAR,2014,46.9528686
Morocco,MAR,2015,51.696513
Morocco,MAR,2016,49.815942
Morocco,MAR,2017,51.78114637
Morocco,MAR,2018,63.3790806
Netherlands,NLD,1965,103.0555556
Netherlands,NLD,1966,93.88888889
Netherlands,NLD,1967,90.27777778
Netherlands,NLD,1968,85.55555556
Netherlands,NLD,1969,72.77777778
Netherlands,NLD,1970,53.33333333
Netherlands,NLD,1971,40.27777778
Netherlands,NLD,1972,34.44444444
Netherlands,NLD,1973,35
Netherlands,NLD,1974,33.33333333
Netherlands,NLD,1975,28.05555556
Netherlands,NLD,1976,35
Netherlands,NLD,1977,36.66666667
Netherlands,NLD,1978,41.94444444
Netherlands,NLD,1979,40
Netherlands,NLD,1980,46.38888889
Netherlands,NLD,1981,51.38888889
Netherlands,NLD,1982,59.44444444
Netherlands,NLD,1983,61.38888889
Netherlands,NLD,1984,74.16666667
Netherlands,NLD,1985,73.88888889
Netherlands,NLD,1986,76.11111111
Netherlands,NLD,1987,80.27777778
Netherlands,NLD,1988,96.11111111
Netherlands,NLD,1989,95.27777778
Netherlands,NLD,1990,101.6666667
Netherlands,NLD,1991,93.61111111
Netherlands,NLD,1992,93.33333333
Netherlands,NLD,1993,94.16666667
Netherlands,NLD,1994,100.2777778
Netherlands,NLD,1995,103.6111111
Netherlands,NLD,1996,100
Netherlands,NLD,1997,97.22222222
Netherlands,NLD,1998,99.16666667
Netherlands,NLD,1999,86.94444444
Netherlands,NLD,2000,90.27777778
Netherlands,NLD,2001,96.11111111
Netherlands,NLD,2002,96.66666667
Netherlands,NLD,2003,100
Netherlands,NLD,2004,98.61111111
Netherlands,NLD,2005,94.16666667
Netherlands,NLD,2006,89.72222222
Netherlands,NLD,2007,97.77777778
Netherlands,NLD,2008,92.5
Netherlands,NLD,2009,87.22222222
Netherlands,NLD,2010,87.77777778
Netherlands,NLD,2011,86.58333333
Netherlands,NLD,2012,95.13888889
Netherlands,NLD,2013,95.19444444
Netherlands,NLD,2014,105.3055556
Netherlands,NLD,2015,128.0833333
Netherlands,NLD,2016,118.6944444
Netherlands,NLD,2017,106.3888889
Netherlands,NLD,2018,95.19444444
New Zealand,NZL,1965,19.13135
New Zealand,NZL,1966,18.608
New Zealand,NZL,1967,16.99143
New Zealand,NZL,1968,15.99125
New Zealand,NZL,1969,16.3983
New Zealand,NZL,1970,16.40993
New Zealand,NZL,1971,14.59565
New Zealand,NZL,1972,14.95618
New Zealand,NZL,1973,16.94491
New Zealand,NZL,1974,17.44456111
New Zealand,NZL,1975,16.41661944
New Zealand,NZL,1976,16.91669444
New Zealand,NZL,1977,16.11117222
New Zealand,NZL,1978,14.86111667
New Zealand,NZL,1979,13.24999444
New Zealand,NZL,1980,13.628225
New Zealand,NZL,1981,13.57794722
New Zealand,NZL,1982,13.31054167
New Zealand,NZL,1983,14.74875
New Zealand,NZL,1984,13.71716389
New Zealand,NZL,1985,12.66603056
New Zealand,NZL,1986,14.55685556
New Zealand,NZL,1987,12.14986667
New Zealand,NZL,1988,13.16596111
New Zealand,NZL,1989,14.334275
New Zealand,NZL,1990,13.92827777
New Zealand,NZL,1991,13.28054421
New Zealand,NZL,1992,14.62376625
New Zealand,NZL,1993,14.40629454
New Zealand,NZL,1994,13.61770452
New Zealand,NZL,1995,13.65540334
New Zealand,NZL,1996,13.45775587
New Zealand,NZL,1997,14.52834975
New Zealand,NZL,1998,13.24712526
New Zealand,NZL,1999,13.57133392
New Zealand,NZL,2000,12.85993062
New Zealand,NZL,2001,15.92657684
New Zealand,NZL,2002,15.91861932
New Zealand,NZL,2003,22.97443057
New Zealand,NZL,2004,23.73865885
New Zealand,NZL,2005,26.42747191
New Zealand,NZL,2006,26.02148506
New Zealand,NZL,2007,19.72100441
New Zealand,NZL,2008,24.4724073
New Zealand,NZL,2009,18.60780294
New Zealand,NZL,2010,16.05481468
New Zealand,NZL,2011,16.26681362
New Zealand,NZL,2012,20.2487843
New Zealand,NZL,2013,18.11353464
New Zealand,NZL,2014,16.50567616
New Zealand,NZL,2015,16.66979816
New Zealand,NZL,2016,13.78080405
New Zealand,NZL,2017,14.52733159
New Zealand,NZL,2018,14.72045427
North America,,1965,3412.252223
North America,,1966,3565.853483
North America,,1967,3502.318294
North America,,1968,3634.012388
North America,,1969,3641.764774
North America,,1970,3624.044569
North America,,1971,3432.036099
North America,,1972,3556.365197
North America,,1973,3811.960843
North America,,1974,3730.906987
North America,,1975,3728.924675
North America,,1976,4012.9962
North America,,1977,4174.183264
North America,,1978,4083.380236
North America,,1979,4425.734651
North America,,1980,4578.909626
North America,,1981,4716.149996
North America,,1982,4572.662367
North America,,1983,4748.990515
North America,,1984,5109.708518
North America,,1985,5213.412741
North America,,1986,5133.539652
North America,,1987,5362.125429
North America,,1988,5616.312552
North America,,1989,5681.647446
North America,,1990,5692.841591
North America,,1991,5631.06471
North America,,1992,5673.622555
North America,,1993,5842.054871
North America,,1994,5888.430747
North America,,1995,5957.545706
North America,,1996,6226.731297
North America,,1997,6364.488908
North America,,1998,6447.220966
North America,,1999,6425.763338
North America,,2000,6718.458613
North America,,2001,6554.782159
North America,,2002,6610.630856
North America,,2003,6689.151549
North America,,2004,6709.566089
North America,,2005,6829.881414
North America,,2006,6732.05694
North America,,2007,6817.664968
North America,,2008,6692.510747
North America,,2009,5875.257845
North America,,2010,6236.683999
North America,,2011,5902.381222
North America,,2012,5232.816876
North America,,2013,5412.026089
North America,,2014,5387.078895
North America,,2015,4708.01112
North America,,2016,4322.636928
North America,,2017,4245.829053
North America,,2018,3992.965549
Norway,NOR,1965,8.87742323
Norway,NOR,1966,8.1736803
Norway,NOR,1967,8.58120713
Norway,NOR,1968,8.73472313
Norway,NOR,1969,9.73142576
Norway,NOR,1970,9.94044012
Norway,NOR,1971,9.34803118
Norway,NOR,1972,10.14979175
Norway,NOR,1973,10.91131252
Norway,NOR,1974,12.09710732
Norway,NOR,1975,11.50211652
Norway,NOR,1976,11.09784609
Norway,NOR,1977,9.55548712
Norway,NOR,1978,9.84788858
Norway,NOR,1979,12.26367218
Norway,NOR,1980,11.35211278
Norway,NOR,1981,11.37237224
Norway,NOR,1982,10.93764284
Norway,NOR,1983,11.65219004
Norway,NOR,1984,13.06639804
Norway,NOR,1985,13.01313264
Norway,NOR,1986,11.59730807
Norway,NOR,1987,11.20419081
Norway,NOR,1988,11.50196533
Norway,NOR,1989,10.07732522
Norway,NOR,1990,9.437521704
Norway,NOR,1991,8.399316256
Norway,NOR,1992,8.438346536
Norway,NOR,1993,9.125279464
Norway,NOR,1994,10.28838181
Norway,NOR,1995,11.23291458
Norway,NOR,1996,11.17046614
Norway,NOR,1997,11.08459952
Norway,NOR,1998,12.0291323
Norway,NOR,1999,11.27194486
Norway,NOR,2000,11.54515682
Norway,NOR,2001,10.28838181
Norway,NOR,2002,8.922322008
Norway,NOR,2003,8.711558496
Norway,NOR,2004,9.83563056
Norway,NOR,2005,8.399316256
Norway,NOR,2006,7.204989688
Norway,NOR,2007,7.92314684
Norway,NOR,2008,8.165134576
Norway,NOR,2009,6.5
Norway,NOR,2010,8.861111111
Norway,NOR,2011,9.833333333
Norway,NOR,2012,9.527777778
Norway,NOR,2013,9.027777778
Norway,NOR,2014,9.888888889
Norway,NOR,2015,8.86273454
Norway,NOR,2016,9.10023077
Norway,NOR,2017,9.51336326
Norway,NOR,2018,9.824138961
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0.000139298
Oman,OMN,1995,7.56943E-05
Oman,OMN,1996,4.8375E-05
Oman,OMN,1997,0.000389007
Oman,OMN,1998,0.000558548
Oman,OMN,1999,6.6736E-05
Oman,OMN,2000,0.000636321
Oman,OMN,2001,0.001616714
Oman,OMN,2002,0.003905023
Oman,OMN,2003,0
Oman,OMN,2004,0.018904971
Oman,OMN,2005,0.003530845
Oman,OMN,2006,0.010657106
Oman,OMN,2007,0.041305098
Oman,OMN,2008,0.165356994
Oman,OMN,2009,0.193611592
Oman,OMN,2010,0.526955038
Oman,OMN,2011,0.282152921
Oman,OMN,2012,0.543794877
Oman,OMN,2013,0.616000757
Oman,OMN,2014,0.612289792
Oman,OMN,2015,0.744204475
Oman,OMN,2016,1.343411088
Oman,OMN,2017,0.882229014
Oman,OMN,2018,0.882229014
Other Asia & Pacific,,1965,125.6148498
Other Asia & Pacific,,1966,134.6094577
Other Asia & Pacific,,1967,147.4070218
Other Asia & Pacific,,1968,161.1542609
Other Asia & Pacific,,1969,173.1166512
Other Asia & Pacific,,1970,187.2633316
Other Asia & Pacific,,1971,210.6162844
Other Asia & Pacific,,1972,215.3836035
Other Asia & Pacific,,1973,220.1158336
Other Asia & Pacific,,1974,228.6638104
Other Asia & Pacific,,1975,239.6449603
Other Asia & Pacific,,1976,253.7365261
Other Asia & Pacific,,1977,271.0447878
Other Asia & Pacific,,1978,286.7596078
Other Asia & Pacific,,1979,304.9408038
Other Asia & Pacific,,1980,324.0242121
Other Asia & Pacific,,1981,333.6199863
Other Asia & Pacific,,1982,353.1288482
Other Asia & Pacific,,1983,367.7582951
Other Asia & Pacific,,1984,379.5509608
Other Asia & Pacific,,1985,397.6070623
Other Asia & Pacific,,1986,395.6184231
Other Asia & Pacific,,1987,379.758513
Other Asia & Pacific,,1988,385.2899434
Other Asia & Pacific,,1989,380.7200902
Other Asia & Pacific,,1990,360.6084636
Other Asia & Pacific,,1991,358.7002693
Other Asia & Pacific,,1992,311.8967612
Other Asia & Pacific,,1993,285.2614619
Other Asia & Pacific,,1994,262.589925
Other Asia & Pacific,,1995,242.1122596
Other Asia & Pacific,,1996,207.4580897
Other Asia & Pacific,,1997,203.5310217
Other Asia & Pacific,,1998,186.9733787
Other Asia & Pacific,,1999,209.0657639
Other Asia & Pacific,,2000,225.9650081
Other Asia & Pacific,,2001,232.7644305
Other Asia & Pacific,,2002,221.7895205
Other Asia & Pacific,,2003,227.4860324
Other Asia & Pacific,,2004,228.4698226
Other Asia & Pacific,,2005,246.715866
Other Asia & Pacific,,2006,253.7428048
Other Asia & Pacific,,2007,217.3719372
Other Asia & Pacific,,2008,238.7029136
Other Asia & Pacific,,2009,192.5019623
Other Asia & Pacific,,2010,188.4515003
Other Asia & Pacific,,2011,153.757984
Other Asia & Pacific,,2012,161.770479
Other Asia & Pacific,,2013,132.3475432
Other Asia & Pacific,,2014,149.6693424
Other Asia & Pacific,,2015,141.6341688
Other Asia & Pacific,,2016,187.5360167
Other Asia & Pacific,,2017,196.1313833
Other Asia & Pacific,,2018,209.8279705
Other CIS,,1985,59.74312766
Other CIS,,1986,63.95322721
Other CIS,,1987,64.26332257
Other CIS,,1988,54.60169651
Other CIS,,1989,51.67907751
Other CIS,,1990,51.27447218
Other CIS,,1991,45.81470992
Other CIS,,1992,26.66433547
Other CIS,,1993,22.25717147
Other CIS,,1994,21.54019057
Other CIS,,1995,10.68649919
Other CIS,,1996,11.7224821
Other CIS,,1997,9.20929112
Other CIS,,1998,8.859530242
Other CIS,,1999,8.866898112
Other CIS,,2000,6.964303236
Other CIS,,2001,5.049272133
Other CIS,,2002,7.715267375
Other CIS,,2003,9.034646709
Other CIS,,2004,8.455713019
Other CIS,,2005,8.906225966
Other CIS,,2006,8.08651119
Other CIS,,2007,9.384226344
Other CIS,,2008,12.52475317
Other CIS,,2009,10.54970962
Other CIS,,2010,10.56755795
Other CIS,,2011,11.37407012
Other CIS,,2012,15.72602144
Other CIS,,2013,16.27402872
Other CIS,,2014,19.34632841
Other CIS,,2015,20.82606427
Other CIS,,2016,18.84455245
Other CIS,,2017,21.11783449
Other CIS,,2018,23.34614781
Other Caribbean,,1965,0.5815
Other Caribbean,,1966,0.5815
Other Caribbean,,1967,0.5815
Other Caribbean,,1968,0.5815
Other Caribbean,,1969,0.5815
Other Caribbean,,1970,0.4652
Other Caribbean,,1971,0.38379
Other Caribbean,,1972,0.38379
Other Caribbean,,1973,0.32564
Other Caribbean,,1974,0.3489
Other Caribbean,,1975,0.433013333
Other Caribbean,,1976,0.3489
Other Caribbean,,1977,0.65128
Other Caribbean,,1978,0.65128
Other Caribbean,,1979,0.54661
Other Caribbean,,1980,0.63965
Other Caribbean,,1981,0.62802
Other Caribbean,,1982,1.13974
Other Caribbean,,1983,2.379696687
Other Caribbean,,1984,1.925170616
Other Caribbean,,1985,3.754313756
Other Caribbean,,1986,3.000300391
Other Caribbean,,1987,4.689922114
Other Caribbean,,1988,4.435030555
Other Caribbean,,1989,4.061692133
Other Caribbean,,1990,3.830655781
Other Caribbean,,1991,3.997287366
Other Caribbean,,1992,3.666087391
Other Caribbean,,1993,4.071259538
Other Caribbean,,1994,3.143662072
Other Caribbean,,1995,3.256257424
Other Caribbean,,1996,2.670355353
Other Caribbean,,1997,2.793666981
Other Caribbean,,1998,3.391831032
Other Caribbean,,1999,4.076026464
Other Caribbean,,2000,4.440821355
Other Caribbean,,2001,5.00040319
Other Caribbean,,2002,10.24282016
Other Caribbean,,2003,18.62659301
Other Caribbean,,2004,21.63180918
Other Caribbean,,2005,18.86262579
Other Caribbean,,2006,24.24592882
Other Caribbean,,2007,24.89453135
Other Caribbean,,2008,23.37552394
Other Caribbean,,2009,21.09265819
Other Caribbean,,2010,21.94095391
Other Caribbean,,2011,24.43589411
Other Caribbean,,2012,22.04239051
Other Caribbean,,2013,24.17089653
Other Caribbean,,2014,27.49473319
Other Caribbean,,2015,25.86468173
Other Caribbean,,2016,25.84277022
Other Caribbean,,2017,23.68239649
Other Caribbean,,2018,24.09841358
Other Middle East,,1965,0.075778591
Other Middle East,,1966,0.072646907
Other Middle East,,1967,0.075764753
Other Middle East,,1968,0.077405167
Other Middle East,,1969,0.085246415
Other Middle East,,1970,0.083328933
Other Middle East,,1971,0.08813214
Other Middle East,,1972,0.07329226
Other Middle East,,1973,0.15873787
Other Middle East,,1974,0.10818226
Other Middle East,,1975,0.11600925
Other Middle East,,1976,0.07732787
Other Middle East,,1977,0.07732787
Other Middle East,,1978,0.10068091
Other Middle East,,1979,0.07718831
Other Middle East,,1980,0.07718831
Other Middle East,,1981,0.11302034
Other Middle East,,1982,0.09826187
Other Middle East,,1983,0.06067371
Other Middle East,,1984,0.03783239
Other Middle East,,1985,0.01566561
Other Middle East,,1986,0.00783862
Other Middle East,,1987,0.00783862
Other Middle East,,1988,0.00783862
Other Middle East,,1989,0
Other Middle East,,1990,0
Other Middle East,,1991,0.01566561
Other Middle East,,1992,0.01566561
Other Middle East,,1993,0.86465561
Other Middle East,,1994,0.878676517
Other Middle East,,1995,1.41632446
Other Middle East,,1996,1.57432984
Other Middle East,,1997,1.568935048
Other Middle East,,1998,1.581596465
Other Middle East,,1999,1.571895302
Other Middle East,,2000,1.576486673
Other Middle East,,2001,1.575826111
Other Middle East,,2002,1.568485073
Other Middle East,,2003,1.56649122
Other Middle East,,2004,1.588854916
Other Middle East,,2005,1.58918016
Other Middle East,,2006,1.57887259
Other Middle East,,2007,1.587479739
Other Middle East,,2008,1.957227335
Other Middle East,,2009,2.238115531
Other Middle East,,2010,3.106240636
Other Middle East,,2011,4.292064039
Other Middle East,,2012,5.844629161
Other Middle East,,2013,5.544378332
Other Middle East,,2014,7.088525579
Other Middle East,,2015,4.697622794
Other Middle East,,2016,5.110900576
Other Middle East,,2017,4.588555075
